IndustryID,Code,Description,InsertedByUserID,InsertedDateTime,UpdatedByUserID,UpdatedDateTime,PSIC
1076,43210,ELECTRICAL INSTALLATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1077,4322,"PLUMBING, HEAT AND AIR-CONDITIONING INSTALLATION",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1078,43220,"PLUMBING, HEAT AND AIR-CONDITIONING INSTALLATION",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1079,4329,OTHER CONSTRUCTION INSTALLATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1080,43290,OTHER CONSTRUCTION INSTALLATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1081,433,BUILDING COMPLETION AND FINISHING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1082,4330,BUILDING COMPLETION AND FINISHING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1083,43301,PAINTING AND RELATED WORK,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1084,43302,FLOOR AND WALL TILING OR COVERING WITH OTHER MATERIAL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1085,F434324330,CARPENTRY,9998,2016-03-03 14:55:07.000,8888,2018-07-17 15:58:15.100,
1086,43309,OTHER BUILDING COMPLETION AND FINISHING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1087,439,OTHER SPECIALIZED CONSTRUCTION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1088,4390,OTHER SPECIALIZED CONSTRUCTION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1089,43900,OTHER SPECIALIZED CONSTRUCTION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1090,451,SALE OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1091,4510,SALE OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1092,45101,SALE OF PASSENGER MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1093,45102,"SALE OF LORRIES, TRAILERS AND SEMI-TRAILERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1094,45109,SALE OF OTHER MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1095,452,MAINTENANCE AND REPAIR OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1096,4520,MAINTENANCE AND REPAIR OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1097,45201,"REPAIR OF MOTOR VEHICLES, INCLUDING OVERHAULING",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1098,45202,REPAIR OF BATTERIES FOR MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1099,45203,VULCANIZING OR PREPARING OF TIRES FOR MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1100,45209,"MAINTENANCE OF MOTOR VEHICLES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1101,453,SALE OF MOTOR VEHICLE PARTS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1102,4530,SALE OF MOTOR VEHICLE PARTS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1103,45301,WHOLESALE OF MOTOR VEHICLES PARTS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1104,45302,RETAIL SALE OF MOTOR VEHICLES PARTS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1105,45303,WHOLESALE OF MOTOR VEHICLES TIRES AND BATTERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1106,45304,RETAIL SALE OF MOTOR VEHICLES TIRES AND BATTERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1107,45309,"SALE OF MOTOR VEHICLE PARTS AND ACCESSORIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1108,454,"SALE, MAINTENANCE AND REPAIR OF MOTORCYCLES AND RELATED PARTS AND ACCESSORIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1109,4540,"SALE, MAINTENANCE AND REPAIR OF MOTORCYCLES AND RELATED PARTS AND ACCESSORIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1110,45401,SALE OF MOTORCYCLES AND THEIR PARTS AND COMPONENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1111,45402,MAINTENANCE AND REPAIR OF MOTORCYCLES AND THEIR PARTS AND COMPONENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1112,461,WHOLESALE ON A FEE OR CONTRACT BASIS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1113,4610,WHOLESALE ON A FEE OR CONTRACT BASIS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1114,46101,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF AGRICULTURAL RAW MATERIALS AND LIVE ANIMALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1115,46102,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF FOOD, BEVERAGES AND TOBACCO",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1116,46103,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF TEXTILE, CLOTHING, AND FOOTWEAR",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1117,46104,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF HOUSEHOLD APPLIANCES, ARTICLES AND EQUIPMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1118,46105,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF MISCELLANEOUS CONSUMER GOODS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1119,46106,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF CONSTRUCTION MATERIALS AND HARDWARE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1120,46107,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF CHEMICAL AND PHARMACEUTICAL PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1121,46108,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF MACHINERY, EQUIPMENT AND SUPPLIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1122,46109,"WHOLESALE ON A FEE OR CONTRACT BASIS, OF OTHER PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1123,462,WHOLESALE OF AGRICULTURAL RAW MATERIALS AND LIVE ANIMALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1124,4620,WHOLESALE OF AGRICULTURAL RAW MATERIALS AND LIVE ANIMALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1125,46201,"WHOLESALE OF PALAY, CORN (UNMILLED) AND OTHER GRAINS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1126,46202,"WHOLESALE OF ABACA AND OTHER FIBERS, EXCEPT SYNTHETIC FIBERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1127,46203,WHOLESALE OF COCONUT AND COCONUT BY-PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1128,46204,"WHOLESALE OF OLEAGINOUS FRUITS (E.G., OIL SEEDS, PALM OIL, SUNFLOWER SEEDS, ETC.)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1129,46205,WHOLESALE OF TOBACCO LEAF,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1130,46206,WHOLESALE OF FLOWERS AND PLANTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1131,46207,WHOLESALE OF LIVESTOCK AND POULTRY AND UNPROCESSED ANIMAL PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1132,46208,WHOLESALE OF FISH AND OTHER SEAFOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1133,46209,"WHOLESALE OF FARM, FOREST AND MARINE PRODUCTS, INCLUDING SEEDS AND ANIMAL FEEDS, HIDES AND SKINS, LEATHER, ETC., N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1134,463,"WHOLESALE OF FOOD, BEVERAGES AND TOBACCO",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1135,4630,"WHOLESALE OF FOOD, BEVERAGES AND TOBACCO",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1136,46301,"WHOLESALE OF FRUITS, NUTS AND VEGETABLES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1137,46302,"WHOLESALE OF SUGAR, CONFECTIONERY AND BAKERY PRODUCTS AND OTHER PROCESSED FOODS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1138,46303,"WHOLESALE OF MEAT AND POULTRY PRODUCTS, INCLUDING EGGS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1139,46304,"WHOLESALE OF RICE, CORN AND OTHER CEREALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1140,46305,WHOLESALE OF FISHERY PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1141,46306,"WHOLESALE OF DRINKING WATER, JUICES (INCLUDING POWDER), COFFEE, TEA, COCOA AND OTHER BEVERAGES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1142,46307,WHOLESALE OF TOBACCO PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1143,46308,WHOLESALE OF SPICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1144,46309,"OTHER WHOLESALE OF FOOD, BEVERAGE AND TOBACCO, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1145,464,WHOLESALE OF HOUSEHOLD GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1146,4641,"WHOLESALE OF TEXTILES, CLOTHING AND FOOTWEAR",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1147,46411,"WHOLESALE OF TEXTILE FABRICS, ALL KINDS, INCLUDING MAN-MADE FIBERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1148,46412,"WHOLESALE OF WEARING APPAREL, EXCEPT FOOTWEAR",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1149,46413,"WHOLESALE OF MADE-UP TEXTILE GOODS, EXCEPT WEARING APPAREL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1150,46414,"WHOLESALE OF ARTICLES OF CLOTHING, INCLUDING ACCESSORIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1151,46415,"WHOLESALE OF FOOTWEAR, ALL KINDS OF MATERIALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1152,46416,WHOLESALE OF EMBROIDERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1153,46417,"WHOLESALE OF CORDAGE, ROPE AND TWINE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1154,46418,"WHOLESALE OF LEATHER AND LEATHER GOODS, INCLUDING MAN-MADE LEATHER, EXCEPT FOOTWEAR",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1155,46419,"WHOLESALE OF TEXTILES, CLOTHING AND FOOTWEAR, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1156,4642,WHOLESALE OF MISCELLANEOUS CONSUMER GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1157,46421,WHOLESALE OF MEDICINAL AND PHARMACEUTICAL PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1158,46422,WHOLESALE OF SURGICAL AND ORTHOPEDIC INSTRUMENTS AND DEVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1159,46423,WHOLESALE OF PHOTOGRAPHIC AND OPTICAL GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1160,46424,"WHOLESALE OF MUSICAL INSTRUMENTS/SPORTING GOODS (INCLUDING BICYCLES), AND GAMES AND TOYS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1161,46425,WHOLESALE OF PAPER AND PAPER PRODUCTS (INCLUDING STATIONERIES),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1162,46426,"WHOLESALE OF BOOKS, MAGAZINES AND NEWSPAPERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1163,46427,"WHOLESALE OF PERFUMERIES, COSMETICS AND SOAPS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1164,46428,"WHOLESALE OF WATCHES, CLOCKS AND JEWELRIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1165,46429,"WHOLESALE OF MISCELLANEOUS CONSUMER GOODS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1166,4649,WHOLESALE OF OTHER HOUSEHOLD GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1167,46491,"WHOLESALE OF HOUSEHOLD-TYPE APPLIANCES, EXCEPT RADIO AND TELEVISION EQUIPMENT, CD AND DVD PLAYERS/RECORDERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1168,46492,"WHOLESALE OF HOUSEHOLD FURNITURE, FURNISHING AND FIXTURES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1169,46493,"WHOLESALE OF RECORDED AUDIO AND VIDEO TAPES, CDS, DVDS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1170,46494,"WHOLESALE OF CHINAWARE, GLASSWARE, EARTHENWARE, WOODENWARE, WICKERWARE, CORKWARE, PLASTICWARE, CUTLERY AND UTENSILS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1171,46495,WHOLESALE OF HANDICRAFT PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1172,46496,WHOLESALE OF LIGHTING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1173,46499,"WHOLESALE OF OTHER HOUSEHOLD GOODS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1174,465,"WHOLESALE OF MACHINERY, EQUIPMENT AND SUPPLIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1175,4651,"WHOLESALE OF COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1176,46510,"WHOLESALE OF COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1177,4652,WHOLESALE OF ELECTRONIC AND TELECOMMUNICATIONS EQUIPMENT AND PARTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1178,46521,WHOLESALE OF ELECTRONIC VALVES AND TUBES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1179,46522,WHOLESALE OF SEMI-CONDUCTOR DEVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1180,46523,WHOLESALE MICRO-CHIPS AND INTEGRATED CIRCUITS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1181,46524,WHOLESALE OF PRINTED CIRCUITS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1182,46525,WHOLESALE OF RADIO AND TELEVISION INCLUDING PARTS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1183,46526,WHOLESALE OF TELEPHONE AND COMMUNICATIONS EQUIPMENT INCLUDING PARTS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1184,46527,"WHOLESALE OF BLANK AUDIO AND VIDEO TAPES AND DISKETTES, MAGNETIC AND OPTICAL DISKS (CDS, DVDS)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1185,4653,"WHOLESALE OF AGRICULTURAL MACHINERY, EQUIPMENT AND SUPPLIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1186,46530,"WHOLESALE OF AGRICULTURAL MACHINERY, EQUIPMENT AND SUPPLIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1187,4659,WHOLESALE OF OTHER MACHINERY AND EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1188,46591,WHOLESALE OF COMMERCIAL MACHINERY AND EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1189,46592,WHOLESALE OF INDUSTRIAL MACHINERY AND EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1190,46593,"WHOLESALE OF OFFICE MACHINERY EQUIPMENT INCLUDING OFFICE FURNITURE, FURNISHINGS, APPLIANCES AND VASES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1191,46594,WHOLESALE OF PROFESSIONAL AND SCIENTIFIC AND MEASURING AND CONTROLLING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1192,46595,"WHOLESALE OF TRANSPORT EQUIPMENT AND SUPPLIES, EXCEPT LAND MOTOR VEHICLES, MOTORCYCLES AND BICYCLES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1193,46599,"WHOLESALE OF OTHER MACHINERY AND EQUIPMENT, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1194,466,OTHER SPECIALIZED WHOLESALE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1195,4661,"WHOLESALE OF SOLID, LIQUID AND GASEOUS FUELS AND RELATED PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1196,46610,"WHOLESALE OF SOLID, LIQUID AND GASEOUS FUELS AND RELATED PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1197,4662,WHOLESALE OF METALS AND METAL ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1198,46620,WHOLESALE OF METALS AND METAL ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1199,4663,"WHOLESALE OF CONSTRUCTION MATERIALS, HARDWARE, PLUMBING AND HEATING EQUIPMENT AND SUPPLIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1200,46631,"WHOLESALE OF LUMBER AND PLANING MILL PRODUCTS, WOOD IN THE ROUGH",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1201,46632,"WHOLESALE OF CEMENT, HYDRAULIC",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1202,46633,"WHOLESALE OF MASONRY MATERIALS, EXCEPT CEMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1203,46634,WHOLESALE OF FLAT GLASS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1204,46635,"WHOLESALE OF HARDWARE, PAINTS, VARNISHES AMD LACQUERS, AND PLUMBING MATERIALS, INCLUDING FITTINGS AND FIXTURES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1205,46636,WHOLESALE OF ELECTRICAL MATERIALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1206,46637,WHOLESALE OF WALLPAPER AND FLOOR COVERINGS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1207,46639,"WHOLESALE OF CONSTRUCTION MATERIALS AND SUPPLIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1208,4669,"WHOLESALE OF WASTE AND SCRAP AND OTHER PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1209,46691,WHOLESALE OF INDUSTRIAL CHEMICAL PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1210,46692,WHOLESALE OF FERTILIZERS AND AGRO-CHEMICAL PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1211,46693,"WHOLESALE OF NON-METALLIC PRODUCTS EXCEPT CEMENT, SAND AND GRAVEL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1212,46694,"WHOLESALE OF SCRAP METALS, WASTE AND JUNK",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1213,46695,"WHOLESALE OF SCRAPS, EXCEPT METAL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1214,46699,"WHOLESALE OF OTHER WASTE AND SCRAP AND PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1215,469,NON-SPECIALIZED WHOLESALE TRADE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1216,4690,NON-SPECIALIZED WHOLESALE TRADE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1217,46900,NON-SPECIALIZED WHOLESALE TRADE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1218,471,RETAIL SALE IN NON-SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1219,4711,"RETAIL SALE IN NON-SPECIALIZED STORES WITH FOOD, BEVERAGES OR TOBACCO PREDOMINATING",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1220,47111,RETAIL SELLING IN GROCERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1221,47112,RETAIL SELLING IN SUPERMARKETS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1222,47113,RETAIL SELLING IN SARI-SARI STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1223,47114,RETAIL SELLING IN CONVENIENCE STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1224,4719,OTHER RETAIL SALE IN NON-SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1225,47191,RETAIL SELLING IN DEPARTMENT STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1226,47199,"RETAIL SELLING IN NON-SPECIALIZED STORES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1227,472,"RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1228,4721,RETAIL SALE OF FOOD IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1229,47211,RETAIL SALE OF FRUITS AND VEGETABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1230,47212,RETAIL SALE OF EGGS AND DAIRY PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1231,47213,RETAIL SALE OF MEAT AND POULTRY PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1232,47214,RETAIL SALE OF BAKERY PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1233,47215,RETAIL SALE OF FISH AND OTHER SEAFOODS (FRESH AND DRIED),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1234,47216,"RETAIL SALE OF RICE, CORN AND OTHER CEREALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1235,47219,"RETAIL SALE OF FOOD PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1236,4722,RETAIL SALE OF BEVERAGES IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1237,47221,RETAIL SALE OF ALCOHOLIC BEVERAGES (NOT CONSUMED ON THE SPOT),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1238,47222,RETAIL SALE OF NON-ALCOHOLIC BEVERAGES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1239,4723,RETAIL SALE OF TOBACCO PRODUCTS IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1240,47230,RETAIL SALE OF TOBACCO PRODUCTS IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1241,473,RETAIL SALE OF AUTOMOTIVE FUEL IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1242,4730,RETAIL SALE OF AUTOMOTIVE FUEL IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1243,47300,RETAIL SALE OF AUTOMOTIVE FUEL IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1244,474,RETAIL SALE OF INFORMATION AND COMMUNICATIONS EQUIPMENT IN SPECIALIZED STORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1245,4741,"RETAIL SALE OF COMPUTERS, PERIPHERAL UNITS, SOFTWARE AND TELECOMMUNICATIONS EQUIPMENT IN SPECIALIZED STORES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1246,47411,RETAIL SALE OF COMPUTERS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1247,47412,RETAIL SALE OF COMPUTER PERIPHERAL EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1248,47413,RETAIL SALE OF COMPUTER SOFTWARE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1249,47414,"RETAIL SALE OF CELLULAR PHONES, PARTS AND ACCESSORIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1250,47419,RETAIL SALE OF OTHER TELECOMMUNICATIONS EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
